#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Clive A, Bhatnagar R, Preston NJ. Interventions for the management of malignant pleural effusions: a network meta-analysis. Cochrane Database Syst Rev. 2016;5:10529.",Interventions for the management of malignant pleural effusions: a network meta-analysis,Cochrane Database Syst Rev,2016,,5,10529,,,Clive A; Bhatnagar R; Preston NJ
260,"Venekamp LN, Velkeniers B, Noppen M. Does 'idiopathic pleuritis' exist? Natural history of non-specific pleuritis diagnosed after thoracoscopy. Respiration. 2005;72:261.",Does 'idiopathic pleuritis' exist? Natural history of non-specific pleuritis diagnosed after thoracoscopy,Respiration,2005,72,,261,,,Venekamp LN; Velkeniers B; Noppen M
261,"Janssen JP, Ramlal S, Mravunac M. The long-term follow-up of exudative pleural effusion after nondiagnostic thoracoscopy. J Bronchol. 2004;11:262.",The long-term follow-up of exudative pleural effusion after nondiagnostic thoracoscopy,J Bronchol,2004,11,,262,,,Janssen JP; Ramlal S; Mravunac M
262,"Yang Y, Wu YB, Wang Z. Long-term outcome of patients with nonspecific pleurisy at medical thoracoscopy. Respir Med. 2017;124:263.",Long-term outcome of patients with nonspecific pleurisy at medical thoracoscopy,Respir Med,2017,124,,263,,,Yang Y; Wu YB; Wang Z
263,"Siravegna G, Marsoni S, Siena S. Integrating liquid biopsies into the management of cancer. Nat Rev Clin Oncol. 2017;14:264.",Integrating liquid biopsies into the management of cancer,Nat Rev Clin Oncol,2017,14,,264,,,Siravegna G; Marsoni S; Siena S
264,"Cappellesso R, Galasso M, Nicole L. miR-130A as a diagnostic marker to differentiate malignant mesothelioma from lung adenocarcinoma in pleural effusion cytology. Cancer. 2017;125:265.",miR-130A as a diagnostic marker to differentiate malignant mesothelioma from lung adenocarcinoma in pleural effusion cytology,Cancer,2017,125,,265,,,Cappellesso R; Galasso M; Nicole L
265,"Karachaliou N, Mayo-De Las Casas C, Queralt C. Association of EGFR L858R mutation in circulating free DNA with survival in the EURTAC trial. JAMA Oncol. 2015;1:266.",Association of EGFR L858R mutation in circulating free DNA with survival in the EURTAC trial,JAMA Oncol,2015,1,,266,,,Karachaliou N; Mayo-De Las Casas C; Queralt C
266,"Mok T, Wu YL, Lee JS. Detection and dynamic changes of EGFR mutations from circulating tumor DNA as a predictor of survival outcomes in NSCLC patients treated with first-line intercalated erlotinib and chemotherapy. Clin Cancer Res. 2015;21:267.",Detection and dynamic changes of EGFR mutations from circulating tumor DNA as a predictor of survival outcomes in NSCLC patients treated with first-line intercalated erlotinib and chemotherapy,Clin Cancer Res,2015,21,,267,,,Mok T; Wu YL; Lee JS
267,"Oxnard GR, Thress KS, Alden RS. Association between plasma genotyping and outcomes of treatment with osimertinib (AZD9291) in advanced non-small-cell lung cancer. J Clin Oncol. 2016;34:268.",Association between plasma genotyping and outcomes of treatment with osimertinib (AZD9291) in advanced non-small-cell lung cancer,J Clin Oncol,2016,34,,268,,,Oxnard GR; Thress KS; Alden RS
268,"Sacher AG, Paweletz C, Dahlberg SE. Prospective validation of rapid plasma genotyping for the detection of EGFR and KRAS mutations in advanced lung cancer. JAMA Oncol. 2016;2:269.",Prospective validation of rapid plasma genotyping for the detection of EGFR and KRAS mutations in advanced lung cancer,JAMA Oncol,2016,2,,269,,,Sacher AG; Paweletz C; Dahlberg SE
269,"Muraoka T, Soh J, Toyooka S. The degree of microRNA-34b/c methylation in serum-circulating DNA is associated with malignant pleural mesothelioma. Lung Cancer. 2013;82:270.",The degree of microRNA-34b/c methylation in serum-circulating DNA is associated with malignant pleural mesothelioma,Lung Cancer,2013,82,,270,,,Muraoka T; Soh J; Toyooka S
270,"Santarelli L, Staffolani S, Strafella E. Combined circulating epigenetic markers to improve mesothelin performance in the diagnosis of malignant mesothelioma. Lung Cancer. 2015;90:271.",Combined circulating epigenetic markers to improve mesothelin performance in the diagnosis of malignant mesothelioma,Lung Cancer,2015,90,,271,,,Santarelli L; Staffolani S; Strafella E
271,"Kirschner MB, Cheng YY, Badrian B. Increased circulating miR-625-3p: a potential biomarker for patients with malignant pleural mesothelioma. J Thorac Oncol. 2012;7.",Increased circulating miR-625-3p: a potential biomarker for patients with malignant pleural mesothelioma,J Thorac Oncol,2012,7,,,,,Kirschner MB; Cheng YY; Badrian B
