file,status,changes
out/hardened/The heat is on impact of endobronchial electro.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2000}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Terrence D. Coulter"", ""Atul C. Mehta""], ""new"": [""Terrence D. Coulter"", ""Atul C. Mehta""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/The relationship between chest tube size and c.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-03"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Najib M. Rahman"", ""Nicholas A. Maskell"", ""Christopher W.H. Davies"", ""Emma L. Hedley"", ""Andrew J. Nunn"", ""Fergus V. Gleeson"", ""Robert J.O. Davies""], ""new"": [""Najib M. Rahman"", ""Nicholas A. Maskell"", ""Christopher W.H. Davies"", ""Emma L. Hedley"", ""Andrew J. Nunn"", ""Fergus V. Gleeson"", ""Robert J.O. Davies""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/The role of  elastography in the dx of med and hilar lymph.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-07-06"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ye Gu"", ""Hong Shi"", ""Chunxia Su"", ""Xiaoxia Chen"", ""Shijia Zhang"", ""Wei Li"", ""Fengying Wu"", ""Guanghui Gao"", ""Hao Wang"", ""Haiqing Chu"", ""Caicun Zhou"", ""Fei Zhou"", ""Shengxiang Ren""], ""new"": [""Ye Gu"", ""Hong Shi"", ""Chunxia Su"", ""Xiaoxia Chen"", ""Shijia Zhang"", ""Wei Li"", ""Fengying Wu"", ""Guanghui Gao"", ""Hao Wang"", ""Haiqing Chu"", ""Caicun Zhou"", ""Fei Zhou"", ""Shengxiang Ren""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Oncotarget""}}"
out/hardened/The role of bronchoscopy in the diagnosis of airway disease.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-12"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Tyler J. Paradis"", ""Jennifer Dixon"", ""Brandon H. Tieu""], ""new"": [""Tyler J. Paradis"", ""Jennifer Dixon"", ""Brandon H. Tieu""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/The use of electrocautery as the primary ablat.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2011}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Momen M. Wahidi"", ""Mark A. Unroe"", ""Natasha Adlakha"", ""Mathew Beyea"", ""Scott L Shofer""], ""new"": [""Momen M. Wahidi"", ""Mark A. Unroe"", ""Natasha Adlakha"", ""Mathew Beyea"", ""Scott L Shofer""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Oncology""}}"
out/hardened/The utility of bronchoscopy in immunocompromised patients.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-12"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Christopher Morton"", ""Jonathan Puchalski""], ""new"": [""Christopher Morton"", ""Jonathan Puchalski""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Therapeutic bronchoscopy for malignan.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-10-30"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""David E. Ost"", ""Armin Ernst"", ""Horiana B. Grosu"", ""Xiudong Lei"", ""Javier Diaz-Mendoza"", ""Mark Slade"", ""Thomas R. Gildea"", ""Michael S. Machuzak"", ""Carlos A. Jimenez"", ""Jennifer Toth"", ""Kevin L. Kovitz"", ""Cynthia Ray"", ""Sara Greenhill"", ""Roberto F. Casal"", ""Francisco A. Almeida"", ""Momen M. Wahidi"", ""George A. Eapen"", ""David Feller-Kopman"", ""Rodolfo C. Morice"", ""Sadia Benzaquen"", ""Alain Tremblay"", ""Michael Simoff""], ""new"": [""David E. Ost"", ""Armin Ernst"", ""Horiana B. Grosu"", ""Xiudong Lei"", ""Javier Diaz-Mendoza"", ""Mark Slade"", ""Thomas R. Gildea"", ""Michael S. Machuzak"", ""Carlos A. Jimenez"", ""Jennifer Toth"", ""Kevin L. Kovitz"", ""Cynthia Ray"", ""Sara Greenhill"", ""Roberto F. Casal"", ""Francisco A. Almeida"", ""Momen M. Wahidi"", ""George A. Eapen"", ""David Feller-Kopman"", ""Rodolfo C. Morice"", ""Sadia Benzaquen"", ""Alain Tremblay"", ""Michael Simoff""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Thomas-2017-Effect of an Indwelling Pleural Ca.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-11-21"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Rajesh Thomas"", ""Edward T. H. Fysh"", ""Nicola A. Smith"", ""Pyng Lee"", ""Benjamin C. H. Kwan"", ""Elaine Yap"", ""Fiona C. Horwood"", ""Francesco Piccolo"", ""David C. L. Lam"", ""Luke A. Garske"", ""Ranjan Shrestha"", ""Christopher Kosky"", ""Catherine A. Read"", ""Kevin Murray"", ""Y. C. Gary Lee""], ""new"": [""Rajesh Thomas"", ""Edward T. H. Fysh"", ""Nicola A. Smith"", ""Pyng Lee"", ""Benjamin C. H. Kwan"", ""Elaine Yap"", ""Fiona C. Horwood"", ""Francesco Piccolo"", ""David C. L. Lam"", ""Luke A. Garske"", ""Ranjan Shrestha"", ""Christopher Kosky"", ""Catherine A. Read"", ""Kevin Murray"", ""Y. C. Gary Lee""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""JAMA""}}"
out/hardened/Towards an optimization of bronchoscopic approaches to the PPN.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-06"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""William S. Krimsky"", ""Michael A. Pritchett"", ""Kelvin K. W. Lau""], ""new"": [""William S. Krimsky"", ""Michael A. Pritchett"", ""Kelvin K. W. Lau""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Tracheal stent buckling and in-stent stenosis.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-08"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Laurence Weinberg"", ""Jon Graham"", ""Joshua Meyerov"", ""James Adam Moshinsky"", ""Sarah Aishah Azlina Aitken"", ""Manfred Spanger"", ""Simon Knight""], ""new"": [""Laurence Weinberg"", ""Jon Graham"", ""Joshua Meyerov"", ""James Adam Moshinsky"", ""Sarah Aishah Azlina Aitken"", ""Manfred Spanger"", ""Simon Knight""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Cardiothoracic and Vascular Anesthesia""}}"
out/hardened/Tracheobronchomalacia and excessive dynamic ai.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-09"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Septimiu Murgu"", ""Henri Colt""], ""new"": [""Septimiu Murgu"", ""Henri Colt""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Clinics in Chest Medicine""}}"
out/hardened/Tracheomalacia and tracheobronchomalacia in ch.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2005}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kelly A Carden"", ""Philip M Boiselle"", ""David A Waltz"", ""Armin Ernst""], ""new"": [""Kelly A Carden"", ""Philip M Boiselle"", ""David A Waltz"", ""Armin Ernst""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Training in interventional pulmonology the European and US perspective.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hans J. Lee"", ""Lorenzo Corbetta""], ""new"": [""Hans J. Lee"", ""Lorenzo Corbetta""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Review""}}"
out/hardened/Tranexamic acid vs adrenaline for controlling iatrogenic bleeding during flexible bronchoscopy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-04"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Sonja Badovinac"", ""Goran Glodić"", ""Ivan Sabol"", ""Feđa Džubur"", ""Mateja Janković Makek"", ""Denis Baričević"", ""Marta Koršić"", ""Filip Popović"", ""Dražena Srdić"", ""Miroslav Samaržija""], ""new"": [""Sonja Badovinac"", ""Goran Glodić"", ""Ivan Sabol"", ""Feđa Džubur"", ""Mateja Janković Makek"", ""Denis Baričević"", ""Marta Koršić"", ""Filip Popović"", ""Dražena Srdić"", ""Miroslav Samaržija""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Transbronchial Cryobiopsy for the Diagnosis of.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-04"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fabien Maldonado"", ""Sonye K. Danoff"", ""Athol U. Wells"", ""Thomas V. Colby"", ""Jay H. Ryu"", ""Moishe Liberman"", ""Momen M. Wahidi"", ""Lindsy Frazer"", ""Juergen Hetzel"", ""Otis B. Rickman"", ""Felix J.F. Herth"", ""Venerino Poletti"", ""Lonny B. Yarmus""], ""new"": [""Fabien Maldonado"", ""Sonye K. Danoff"", ""Athol U. Wells"", ""Thomas V. Colby"", ""Jay H. Ryu"", ""Moishe Liberman"", ""Momen M. Wahidi"", ""Lindsy Frazer"", ""Juergen Hetzel"", ""Otis B. Rickman"", ""Felix J.F. Herth"", ""Venerino Poletti"", ""Lonny B. Yarmus""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Transbronchial Lung Cryobiopsy and Video-assis.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-04-11"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Imran H Iftikhar"", ""Lana Alghothani"", ""Alejandro Sardi"", ""David Berkowitz"", ""Ali I Musani""], ""new"": [""Imran H Iftikhar"", ""Lana Alghothani"", ""Alejandro Sardi"", ""David Berkowitz"", ""Ali I Musani""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Annals of the American Thoracic Society""}}"
out/hardened/Transbronchial cryobiopsy n ILD.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-09-21"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Sameer K. Avasarala"", ""Athol U. Wells"", ""Thomas V. Colby"", ""Fabien Maldonado""], ""new"": [""Sameer K. Avasarala"", ""Athol U. Wells"", ""Thomas V. Colby"", ""Fabien Maldonado""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1097/lbr.0000000000000716""}}"
out/hardened/Treatment of Pulmonary Carcinoid Tumors.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-07-14"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Periklis Perikleous"", ""Nora Mayer"", ""Jonathan Finch"", ""Emma Beddow"", ""Vladimir Anikin"", ""Nizar Asadi""], ""new"": [""Periklis Perikleous"", ""Nora Mayer"", ""Jonathan Finch"", ""Emma Beddow"", ""Vladimir Anikin"", ""Nizar Asadi""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1097/lbr.0000000000000791""}}"
out/hardened/Ultrasound-Guided Percutaneous Dilational Trac.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-02-07"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""André L. N. Gobatto"", ""Bruno A. M. P. Besen"", ""Mino Cestari"", ""Paolo Pelosi"", ""Luiz M. S. Malbouisson""], ""new"": [""André L. N. Gobatto"", ""Bruno A. M. P. Besen"", ""Mino Cestari"", ""Paolo Pelosi"", ""Luiz M. S. Malbouisson""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Intensive Care Medicine""}}"
out/hardened/Understanding the economic impact of introducing a new procedure.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2012-02"", ""new"": 2012}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Nicholas J. Pastis"", ""Suzanne Simkovich"", ""Gerard A. Silvestri""], ""new"": [""Nicholas J. Pastis"", ""Suzanne Simkovich"", ""Gerard A. Silvestri""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Unimodality and Multimodality Cryodebridement.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-06"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hanine Inaty"", ""Erik Folch"", ""Robert Berger"", ""Sebastian Fernandez-Bussy"", ""Sumit Chatterji"", ""Daniel Alape"", ""Adnan Majid""], ""new"": [""Hanine Inaty"", ""Erik Folch"", ""Robert Berger"", ""Sebastian Fernandez-Bussy"", ""Sumit Chatterji"", ""Daniel Alape"", ""Adnan Majid""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Annals of the American Thoracic Society""}}"
out/hardened/Unlocking the potential of RAB.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-01"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Wissam Abouzgheib"", ""Christopher Ambrogi"", ""Michele Chai""], ""new"": [""Wissam Abouzgheib"", ""Christopher Ambrogi"", ""Michele Chai""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Therapeutic Advances in Respiratory Disease""}}"
out/hardened/Update on tracheobronchial anatomy and flexible fiberoptic bronchoscopy in thoracic anesthesia.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2009-02"", ""new"": 2009}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Javier H Campos""], ""new"": [""Javier H Campos""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Current Opinion in Anaesthesiology""}}"
out/hardened/Use of fibrinolytics and deoxyribonuclease in.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-09"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Udit Chaddha"", ""Abhinav Agrawal"", ""David Feller-Kopman"", ""Viren Kaul"", ""Samira Shojaee"", ""Fabien Maldonado"", ""Mark K Ferguson"", ""Kevin G Blyth"", ""Horiana B Grosu"", ""John P Corcoran"", ""Ashutosh Sachdeva"", ""Alex West"", ""Eihab O Bedawi"", ""Adnan Majid"", ""Ravindra M Mehta"", ""Erik Folch"", ""Moishe Liberman"", ""Momen M Wahidi"", ""Sidhu P Gangadharan"", ""Mark E Roberts"", ""Malcolm M DeCamp"", ""Najib M Rahman""], ""new"": [""Udit Chaddha"", ""Abhinav Agrawal"", ""David Feller-Kopman"", ""Viren Kaul"", ""Samira Shojaee"", ""Fabien Maldonado"", ""Mark K Ferguson"", ""Kevin G Blyth"", ""Horiana B Grosu"", ""John P Corcoran"", ""Ashutosh Sachdeva"", ""Alex West"", ""Eihab O Bedawi"", ""Adnan Majid"", ""Ravindra M Mehta"", ""Erik Folch"", ""Moishe Liberman"", ""Momen M Wahidi"", ""Sidhu P Gangadharan"", ""Mark E Roberts"", ""Malcolm M DeCamp"", ""Najib M Rahman""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""The Lancet Respiratory Medicine""}}"
out/hardened/Utility of EBUS-TBNA in Evaluating Mediastinal and Hilar Lymphadenopathy in Patients With Silica Exposure_A Retrospective Single-center Study.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-06-13"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Tarake M. Aljarod"", ""Atul C. Mehta"", ""Saroj K. Sigdel"", ""Mark Jason Akers"", ""John L. Saylor"", ""Caleb S. Clark"", ""Yousef R. Shweihat""], ""new"": [""Tarake M. Aljarod"", ""Atul C. Mehta"", ""Saroj K. Sigdel"", ""Mark Jason Akers"", ""John L. Saylor"", ""Caleb S. Clark"", ""Yousef R. Shweihat""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Bronchology & Interventional Pulmonology""}}"
out/hardened/Utility of Elastography A Systematic Review and Meta-analysis.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-06-16"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Karan Madan"", ""Manu Madan"", ""Hariharan Iyer"", ""Saurabh Mittal"", ""Neha Kawatra Madan"", ""Vidushi Rathi"", ""Pavan Tiwari"", ""Vijay Hadda"", ""Anant Mohan"", ""Ravindra M. Pandey"", ""Randeep Guleria""], ""new"": [""Karan Madan"", ""Manu Madan"", ""Hariharan Iyer"", ""Saurabh Mittal"", ""Neha Kawatra Madan"", ""Vidushi Rathi"", ""Pavan Tiwari"", ""Vijay Hadda"", ""Anant Mohan"", ""Ravindra M. Pandey"", ""Randeep Guleria""]}}"
out/hardened/VERITAS.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-06-05"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Robert J. Lentz"", ""Katherine Frederick-Dyer"", ""Virginia B. Planz"", ""Tatsuki Koyama"", ""Matthew C. Aboudara"", ""Sameer K. Avasarala"", ""Jonathan D. Casey"", ""George Z. Cheng"", ""Pierre-François D’Haese"", ""Jennifer D. Duke"", ""Eric L. Grogan"", ""Todd C. Hoopman"", ""Joyce Johnson"", ""James M. Katsis"", ""Jonathan S. Kurman"", ""See-Wei Low"", ""Kamran Mahmood"", ""Otis B. Rickman"", ""Lance Roller"", ""Cristina Salmon"", ""Samira Shojaee"", ""Briana Swanner"", ""Momen M. Wahidi"", ""Charla Walston"", ""Gerard A. Silvestri"", ""Lonny Yarmus"", ""Najib M. Rahman"", ""Fabien Maldonado""], ""new"": [""Robert J. Lentz"", ""Katherine Frederick-Dyer"", ""Virginia B. Planz"", ""Tatsuki Koyama"", ""Matthew C. Aboudara"", ""Sameer K. Avasarala"", ""Jonathan D. Casey"", ""George Z. Cheng"", ""Pierre-François D’Haese"", ""Jennifer D. Duke"", ""Eric L. Grogan"", ""Todd C. Hoopman"", ""Joyce Johnson"", ""James M. Katsis"", ""Jonathan S. Kurman"", ""See-Wei Low"", ""Kamran Mahmood"", ""Otis B. Rickman"", ""Lance Roller"", ""Cristina Salmon"", ""Samira Shojaee"", ""Briana Swanner"", ""Momen M. Wahidi"", ""Charla Walston"", ""Gerard A. Silvestri"", ""Lonny Yarmus"", ""Najib M. Rahman"", ""Fabien Maldonado""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""New England Journal of Medicine""}}"
out/hardened/VR bronch.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-05"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Melissa L. New"", ""Tristan J. Huie"", ""Dru Claar"", ""Timothy Amass"", ""Ryan A. Peterson"", ""Max McGrath"", ""Nicholas Jacobson"", ""Anna Neumeier"", ""Darlene Nelson""], ""new"": [""Melissa L. New"", ""Tristan J. Huie"", ""Dru Claar"", ""Timothy Amass"", ""Ryan A. Peterson"", ""Max McGrath"", ""Nicholas Jacobson"", ""Anna Neumeier"", ""Darlene Nelson""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""CHEST""}}"
out/hardened/Validation Study for the N Descriptor.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-04-16"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""In Ha Kim"", ""Geun Dong Lee"", ""Sehoon Choi"", ""Hyeong Ryul Kim"", ""Yong-Hee Kim"", ""Dong Kwan Kim"", ""Seung-Il Park"", ""Jae Kwang Yun""], ""new"": [""In Ha Kim"", ""Geun Dong Lee"", ""Sehoon Choi"", ""Hyeong Ryul Kim"", ""Yong-Hee Kim"", ""Dong Kwan Kim"", ""Seung-Il Park"", ""Jae Kwang Yun""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Oncology""}}"
out/hardened/Valipour-2014-Expert statement_ pneumothorax a.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-07-17"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Arschang Valipour"", ""Dirk-Jan Slebos"", ""Hugo G. De Oliveira"", ""Ralf Eberhardt"", ""Lutz Freitag"", ""Gerard J. Criner"", ""Felix J.F. Herth""], ""new"": [""Arschang Valipour"", ""Dirk-Jan Slebos"", ""Hugo G. De Oliveira"", ""Ralf Eberhardt"", ""Lutz Freitag"", ""Gerard J. Criner"", ""Felix J.F. Herth""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Valipour-2020-Bronchial Rheoplasty for Treatme.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-09-01"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Arschang Valipour"", ""Sebastian Fernandez-Bussy"", ""Alvin J. Ing"", ""Daniel P. Steinfort"", ""Gregory I. Snell"", ""Jonathan P. Williamson"", ""Tajalli Saghaie"", ""Louis B. Irving"", ""Eli J. Dabscheck"", ""William S. Krimsky"", ""Jonathan Waldstreicher""], ""new"": [""Arschang Valipour"", ""Sebastian Fernandez-Bussy"", ""Alvin J. Ing"", ""Daniel P. Steinfort"", ""Gregory I. Snell"", ""Jonathan P. Williamson"", ""Tajalli Saghaie"", ""Louis B. Irving"", ""Eli J. Dabscheck"", ""William S. Krimsky"", ""Jonathan Waldstreicher""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""American Journal of Respiratory and Critical Care Medicine""}}"
out/hardened/Valipour-2020-Two-Year Outcomes for the Double.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-11"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Arschang Valipour"", ""Pallav L Shah"", ""Felix J Herth"", ""Christophe Pison"", ""Christian Schumann"", ""Ralf-Harto Hübner"", ""Peter I Bonta"", ""Romain Kessler"", ""Wolfgang Gesierich"", ""Kaid Darwiche"", ""Bernd Lamprecht"", ""Thierry Perez"", ""Dirk Skowasch"", ""Gaetan Deslee"", ""Armelle Marceau"", ""Frank C Sciurba"", ""Reinoud Gosens"", ""Jorine E Hartman"", ""Francesca Conway"", ""Marina Duller"", ""Martin Mayse"", ""Holly S Norman"", ""Dirk-Jan Slebos""], ""new"": [""Arschang Valipour"", ""Pallav L Shah"", ""Felix J Herth"", ""Christophe Pison"", ""Christian Schumann"", ""Ralf-Harto Hübner"", ""Peter I Bonta"", ""Romain Kessler"", ""Wolfgang Gesierich"", ""Kaid Darwiche"", ""Bernd Lamprecht"", ""Thierry Perez"", ""Dirk Skowasch"", ""Gaetan Deslee"", ""Armelle Marceau"", ""Frank C Sciurba"", ""Reinoud Gosens"", ""Jorine E Hartman"", ""Francesca Conway"", ""Marina Duller"", ""Martin Mayse"", ""Holly S Norman"", ""Dirk-Jan Slebos""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""International Journal of Chronic Obstructive Pulmonary Disease""}}"
out/hardened/Value of Antibiotic Prophylaxis for Percutaneo.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-01"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Christopher R. Ingraham"", ""Guy E. Johnson"", ""Emily L. Albrecht"", ""Siddharth A. Padia"", ""Eric J. Monroe"", ""Brandon C. Perry"", ""Ethan M. Dobrow"", ""Daniel S. Hippe"", ""Karim Valji""], ""new"": [""Christopher R. Ingraham"", ""Guy E. Johnson"", ""Emily L. Albrecht"", ""Siddharth A. Padia"", ""Eric J. Monroe"", ""Brandon C. Perry"", ""Ethan M. Dobrow"", ""Daniel S. Hippe"", ""Karim Valji""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Vascular and Interventional Radiology""}}"
out/hardened/Value-Based Proposition for a Dedicated IP suite.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-09"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Neeraj R. Desai"", ""Kim D. French"", ""Edward J. Diamond"", ""Kevin L. Kovitz""], ""new"": [""Neeraj R. Desai"", ""Kim D. French"", ""Edward J. Diamond"", ""Kevin L. Kovitz""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Variable Learning Curve of Basic.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-04-13"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kamran Mahmood"", ""Momen M. Wahidi"", ""Ray Wes Shepherd"", ""A. Christine Argento"", ""Lonny B. Yarmus"", ""Hans Lee"", ""Samira Shojaee"", ""David M. Berkowitz"", ""Keriann Van Nostrand"", ""Carla R. Lamb"", ""Scott L. Shofer"", ""Junheng Gao"", ""Mohsen Davoudi""], ""new"": [""Kamran Mahmood"", ""Momen M. Wahidi"", ""Ray Wes Shepherd"", ""A. Christine Argento"", ""Lonny B. Yarmus"", ""Hans Lee"", ""Samira Shojaee"", ""David M. Berkowitz"", ""Keriann Van Nostrand"", ""Carla R. Lamb"", ""Scott L. Shofer"", ""Junheng Gao"", ""Mohsen Davoudi""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Walker-2021-Ambulatory management of secondary.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Steven P. Walker"", ""Emma Keenan"", ""Oliver Bintcliffe"", ""Andrew E. Stanton"", ""Mark Roberts"", ""Justin Pepperell"", ""Ian Fairbairn"", ""Edward McKeown"", ""James Goldring"", ""Nadeem Maddekar"", ""James Walters"", ""Alex West"", ""Amrithraj Bhatta"", ""Matthew Knight"", ""Rachel Mercer"", ""Rob Hallifax"", ""Paul White"", ""Robert F. Miller"", ""Najib M. Rahman"", ""Nick A. Maskell""], ""new"": [""Steven P. Walker"", ""Emma Keenan"", ""Oliver Bintcliffe"", ""Andrew E. Stanton"", ""Mark Roberts"", ""Justin Pepperell"", ""Ian Fairbairn"", ""Edward McKeown"", ""James Goldring"", ""Nadeem Maddekar"", ""James Walters"", ""Alex West"", ""Amrithraj Bhatta"", ""Matthew Knight"", ""Rachel Mercer"", ""Rob Hallifax"", ""Paul White"", ""Robert F. Miller"", ""Najib M. Rahman"", ""Nick A. Maskell""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Journal""}}"
